doc	token	w
3	rudy	0.08943973438909182
3	run	0.10709257852557945
3	senators	0.2009517255730042
3	should	0.0780675981817919
3	so	0.05745855406201536
3	socialism	0.1427678552675799
3	surrender	0.18778504239442764
3	taxes	0.14559337887206356
3	their	0.06826766840825424
3	think	0.0618506636069493
3	time	0.08644009221027864
3	too	0.09775066814073212
3	tried	0.1355217066231129
3	victory	0.2668518897654651
3	want	0.09050451949626512
3	way	0.06826766840825424
3	we	0.04508393542642589
3	weak	0.17119698336511333
3	what	0.054470421022543375
3	who	0.05140786690352691
3	will	0.059062486799349674
3	worked	0.14868838980168944
4	also	0.15938016642593095
4	for	0.10408150482988199
4	give	0.18126137502131084
4	going	0.1550856346872052
4	history	0.20430428738299766
4	in	0.04613915931257718
4	know	0.13995966047523184
4	like	0.19395879981026332
4	my	0.11233348200767432
4	person	0.4196880308420608
4	rumsfeld	0.2595026605280177
4	somebody	0.24628885290741606
4	that	0.038649721813810704
4	two	0.16284815631974026
4	we	0.07299775062502221
4	who	0.08323715782336903
4	would	0.19260190907924768
4	years	0.16051093659453164
4	you	0.05722662983668922
4	young	0.608105107336428
4	your	0.11325594051572409
5	act	0.11329702404384658
5	after	0.09018086349902102
5	all	0.0822997971937882
5	american	0.09596371529425522
5	answer	0.11329702404384658
5	arms	0.170635722339513
5	back	0.08187816600819435
5	biggest	0.14536984360574248
5	bite	0.170635722339513
5	cannot	0.11004926458031611
5	causes	0.1515228229076242
5	charge	0.12625694417385366
5	coming	0.11004926458031611
5	congress	0.1032902370313659
5	conservatives	0.1032902370313659
5	control	0.12122959402802576
5	core	0.1515228229076242
5	didn	0.09886893513260646
5	eats	0.170635722339513
5	every	0.08540305428911323
5	face	0.11697903004460797
5	from	0.05531951528108301
5	full	0.11329702404384658
5	get	0.13715141250601603
5	go	0.07639503548161439
5	has	0.05843603182560726
5	hate	0.12362885315289084
5	history	0.10714404474196487
5	home	0.12916216401220493
5	in	0.14518156852409214
5	increase	0.170635722339513
5	it	0.04785185505079553
5	needed	0.12625694417385366
5	note	0.1360919294764968
5	open	0.11697903004460797
5	out	0.1098034362361921
5	over	0.07875323118083036
5	people	0.05531951528108301
5	pot	0.14034249345991456
5	promise	0.3189107857836067
5	reality	0.11697903004460797
5	republicans	0.08944551098111227
5	say	0.07033261154922346
5	socialism	0.12122959402802576
5	take	0.0873502691060221
5	tax	0.11902248958480414
5	them	0.06476633704554444
5	they	0.12811133781650705
5	thinking	0.11329702404384658
5	this	0.12011814800887503
5	thought	0.1032902370313659
5	time	0.22019867007367194
5	trash	0.170635722339513
5	very	0.0835843236637964
5	was	0.05214200830199331
5	ways	0.12625694417385366
5	welcome	0.29073968721148497
5	were	0.05820135734336043
5	what	0.046252897858010324
5	with	0.037832278226403414
5	would	0.10100692368285619
5	years	0.0841773375994771
5	you	0.060023141620711366
5	your	0.11879045431055317
6	anyone	0.1728686836382114
6	are	0.053093288814203485
6	as	0.15925839112563167
6	be	0.11852061098083651
6	beyond	0.22524463569190453
6	but	0.06573289637121309
6	can	0.15976948483442902
6	class	0.2362216602852115
6	congress	0.18427162135830077
6	democratic	0.1936701364409582
6	dumb	0.6088343317016217
6	expectation	0.30441716585081086
6	for	0.048689274883950744
6	group	0.22524463569190453
6	how	0.1229513773435055
6	in	0.04316775039631243
6	is	0.03574108417402482
6	man	0.13549020482178087
6	not	0.055530575329612274
6	people	0.09869099991032966
6	republicans	0.1595723836581585
6	seen	0.18645832174951577
6	that	0.036160640310814965
6	them	0.11554429808498262
6	they	0.07618430231910488
6	this	0.14286194271152175
6	vote	0.1558344348591503
6	yet	0.16958795760458056
7	am	0.16340755616899752
7	are	0.05163389347677021
7	blue	0.26288904098407995
7	by	0.08407712637999003
7	combined	0.276651889878146
7	contingent	0.2960495359224408
7	democrat	0.18834665205273193
7	democrats	0.138375112974474
7	dems	0.18834665205273193
7	dog	0.26288904098407995
7	gained	0.2960495359224408
7	going	0.14110959902012618
7	has	0.10138533635236338
7	have	0.0628177480806076
7	hell	0.25221374602305147
7	here	0.11393696911937942
7	in	0.041981182092429015
7	is	0.034758655457263386
7	just	0.09453932307508463
7	louisiana	0.2960495359224408
7	majority	0.16649511010203502
7	on	0.057960196885109706
7	out	0.09525337336965842
7	promises	0.24349139493978522
7	sky	0.276651889878146
7	states	0.1752174611853013
7	they	0.07409019554830025
7	turned	0.2240937488954904
7	what	0.08024784469624024
7	with	0.0656382395096049
8	ad	0.3301000319325576
8	as	0.08634729886070702
8	by	0.09374735892206687
8	campaign	0.18564474688349086
8	congresscritter	0.2191765636290636
8	die	0.24424792612048077
8	felt	0.20218931409988458
8	few	0.18056062429739264
8	for	0.05279705942023638
8	have	0.07004280747385597
8	in	0.04680969860701911
8	it	0.046285439718392336
8	let	0.34059789450296957
8	like	0.09838879919537974
8	little	0.17303508096822443
8	many	0.1444005462935742
8	much	0.1320072819430327
8	never	0.12359889495757571
8	owed	0.2191765636290636
8	program	0.23025265210565102
8	so	0.3775448153348505
8	stand	0.2191765636290636
8	they	0.08261176914254867
8	use	0.20218931409988458
8	veto	0.2931255424980596
8	were	0.11259230865700515
10	adults	0.1901988410501903
10	afford	0.1901988410501903
10	are	0.07099685241634388
10	as	0.05324046006256275
10	but	0.04394932812409781
10	can	0.05341131990862252
10	children	0.270282017770286
10	class	0.1579389290754043
10	contributor	0.1623308361873817
10	cruel	0.2035347694559269
10	et	0.1807368492656656
10	for	0.06510776296588906
10	have	0.04318735320252804
10	here	0.07833194086916358
10	ignorant	0.17339755825142064
10	insurance	0.4070695389118538
10	is	0.023896659398734896
10	it	0.11415565454018399
10	middle	0.12180508047940643
10	minority	0.1579389290754043
10	not	0.03712800760061839
10	oh	0.15059963806115934
10	on	0.03984777504843479
10	pay	0.14460300066966775
10	people	0.13197054678557868
10	please	0.13314703801070427
10	political	0.10500379768063675
10	private	0.3614736985313312
10	pro	0.10339906740112254
10	pull	0.16740092085992903
10	qualifying	0.2035347694559269
10	rather	0.11133099510483076
10	really	0.0976645066663918
10	report	0.14460300066966775
10	see	0.07553106253831393
10	that	0.04835435326697308
10	they	0.10187437600860473
10	today	0.13726370965542278
10	tool	0.1807368492656656
10	us	0.08179729526219666
10	using	0.14197036028313456
10	we	0.04566344666619877
10	who	0.05206866628586921
10	will	0.059821679062079657
10	would	0.060240671306614084
11	afford	0.22053912729734154
11	bill	0.1566985371574739
11	by	0.06702392702134956
11	can	0.12386285652853561
11	care	0.1428583776322309
11	coffee	0.17098825501380246
11	congresscritter	0.1566985371574739
11	creatures	0.23600238667401077
11	die	0.17462310793228858
11	felt	0.14455363850829017
11	few	0.12909037913162094
11	for	0.037746836798522594
11	front	0.1646172983286973
11	grow	0.20105772443780087
11	have	0.05007654690731909
11	help	0.11248861460835716
11	holding	0.20105772443780087
11	in	0.033466220909074834
11	kill	0.13272523205010708
11	labeled	0.23600238667401077
11	let	0.12175387492126401
11	like	0.07034228774883505
11	little	0.24742010382583038
11	many	0.10323801958697511
11	me	0.08876538967670529
11	much	0.09437755402359312
11	never	0.08836604476978009
11	out	0.07593331765897236
11	owed	0.1566985371574739
11	sign	0.20105772443780087
11	snark	0.19410451079182928
11	so	0.3374033204941783
11	sort	0.17098825501380246
11	their	0.08017513973108355
11	they	0.05906262586786786
11	up	0.09168440549726559
11	ward	0.23600238667401077
11	were	0.08049697362531309
11	while	0.1148006612752924
11	whining	0.22053912729734154
12	can	0.14972397749276184
12	disagree	0.39114223745067295
12	in	0.08090715564926033
12	say	0.23517082537461467
12	that	0.0677740796577147
12	though	0.3272345247169643
12	veritas	0.5705538693510934
12	vino	0.5705538693510934
13	an	0.12158459166155816
13	appearance	0.2849606009972189
13	bring	0.2785510367297188
13	by	0.10691359567791685
13	congresscritter	0.2499585564366989
13	felt	0.23058555277317885
13	few	0.20591924725614527
13	for	0.06021207987875817
13	have	0.07987988658572556
13	like	0.11220689753143033
13	little	0.1973367879100618
13	ll	0.1831249231223718
13	many	0.16468070993803238
13	maybe	0.2334155790697975
13	me	0.1415946126084946
13	much	0.15054688825880166
13	never	0.14095759532507823
13	on	0.07370295967515213
13	or	0.09106429281320698
13	owed	0.2499585564366989
13	reilly	0.351794234311546
13	so	0.4305686496252075
13	they	0.0942140811847964
13	were	0.12840520205166828
13	with	0.08346646111837532
14	ads	0.3223453060939815
14	bad	0.2224688875880789
14	bush	0.16664605241831304
14	campaign	0.1939943994332756
14	dem	0.2837078332184412
14	enough	0.16896897563287025
14	figure	0.29387081793917824
14	get	0.13862846920289468
14	goes	0.24060861248709514
14	high	0.24992055639445857
14	if	0.16739505301730684
14	into	0.1677954145918201
14	it	0.14510159158411023
14	look	0.13932092643701682
14	makes	0.19039688734664204
14	next	0.21659587218809753
14	not	0.06292382702543829
14	she	0.1978402063202477
14	that	0.04097500993895608
14	veto	0.30630930597326306
14	wanted	0.26767183309772274
14	would	0.10209472110565215
14	year	0.21387620644096614
15	bill	0.31972545910467276
15	craft	0.4815359019804842
15	get	0.19352140402809626
15	in	0.06828399957492522
15	majority	0.2708106694662319
15	process	0.3644970601502588
15	senate	0.31056024585832165
15	support	0.21818169057323697
15	that	0.057199949613859
15	then	0.203774947945322
15	use	0.2949451812103888
15	votes	0.34888199550232596
15	will	0.14153005042896732
16	churchill	0.23577725207373396
16	compromise	0.22381043354649502
16	direct	0.3101219192046094
16	goals	0.24044352789531875
16	gotta	0.28272718831201216
16	keep	0.1986049185082962
16	main	0.23577725207373396
16	no	0.29364179477689123
16	or	0.08027713505171391
16	pact	0.24555485474657443
16	peace	0.19641570265389777
16	purpose	0.23148469442859146
16	say	0.13678862834772562
16	those	0.11140699380380509
16	till	0.24044352789531875
16	unrepentant	0.24555485474657443
16	victory	0.2203493397083756
16	what	0.08995642726385498
16	will	0.09754009971006486
16	winston	0.23577725207373396
16	with	0.14715863187413197
16	wrong	0.16609886076444327
17	about	0.0376112194350271
17	are	0.044171739105433275
17	aren	0.07851531753955564
17	asking	0.09826403470394236
17	bad	0.08166974551454373
17	because	0.04481587321733575
17	been	0.1871400561581268
17	bill	0.16815994466665635
17	bush	0.06117682719395337
17	children	0.3363198893333127
17	congress	0.07665373689373475
17	dems	0.08056335301925309
17	doing	0.13853244200969042
17	don	0.04168828233005227
17	facts	0.1078818488978212
17	for	0.04050775522557658
17	friends	0.10415095247985724
17	giving	0.20830190495971448
17	going	0.06035818697260874
17	guys	0.08681246213425495
17	hard	0.07951372415659284
17	has	0.04336654012434669
17	hate	0.09174742797015871
17	hates	0.25326431889034146
17	have	0.026869648912451118
17	haven	0.1799337802184861
17	here	0.04873537259658001
17	house	0.08056335301925309
17	how	0.10229119883072893
17	in	0.01795702103656717
17	included	0.1183350148504714
17	it	0.053267718407311135
17	job	0.24500923654363116
17	jobs	0.12663215944517073
17	just	0.04043822800188068
17	know	0.16341380759008162
17	like	0.037743668288628754
17	me	0.09525796020257873
17	much	0.05064030765785879
17	my	0.04371936397577103
17	now	0.053587825109225586
17	other	0.09747074519316001
17	out	0.0407436557083373
17	pelosi	0.0958538078851579
17	policy	0.07191031638563708
17	president	0.12152682721848661
17	press	0.1766579081099474
17	question	0.07262839976364077
17	rather	0.06926622100484521
17	really	0.060763413609243304
17	saying	0.06532966178597865
17	simply	0.07578282773862886
17	sitting	0.1183350148504714
17	snarky	0.12663215944517073
17	so	0.036208202535821174
17	some	0.09482940599480098
17	speaker	0.1183350148504714
17	speaking	0.08996689010924305
17	start	0.13385002072179583
17	than	0.045776766943131146
17	thanks	0.1799337802184861
17	that	0.030084374228243883
17	there	0.03828220664392979
17	think	0.03897594346767336
17	this	0.0297140213127112
17	today	0.08540064193250771
17	tough	0.20199304900973827
17	ve	0.051145599415364465
17	veto	0.11244809707455655
17	vetoed	0.12663215944517073
17	want	0.05703251719127933
17	we	0.02841018698921738
17	what	0.03432519437344373
17	when	0.0407436557083373
17	where	0.06117682719395337
17	white	0.07756336559954453
17	who	0.06479057773602988
17	why	0.04617412460199455
17	wife	0.10415095247985724
17	with	0.028076085258441855
17	work	0.06692501036089792
17	ya	0.25326431889034146
17	you	0.08908873166652168
17	your	0.04407837803413717
18	bill	0.2106917894362363
18	call	0.18386072395584163
18	clinton	0.22133909981671912
18	for	0.10150635398269224
18	getting	0.22133909981671912
18	help	0.15124855619564734
18	html	0.18386072395584163
18	is	0.03725612211868891
18	it	0.04449363544003471
18	itself	0.21753899870375557
18	jr	0.2817780517031257
18	like	0.09457996703534523
18	look	0.12816319467722534
18	makes	0.1751486583027916
18	measures	0.31732118283657046
18	national	0.18386072395584163
18	nominate	0.24019525396056615
18	over	0.14645273643686615
18	party	0.1691089916936767
18	polling	0.2817780517031257
18	ready	0.2965297839652906
18	red	0.16633653818087737
18	staters	0.22133909981671912
18	this	0.07445887704270815
18	times	0.21753899870375557
18	well	0.14554513930959756
18	when	0.10209748518150721
20	actually	0.16248575402453486
20	bailey	0.27248440151975123
20	by	0.1816689678845514
20	champ	0.27248440151975123
20	covered	0.5101873543407532
20	do	0.09303419744673988
20	don	0.10529488303310056
20	has	0.10953377099568355
20	hint	0.2988866619342189
20	is	0.11265672366292853
20	it	0.04484727974423863
20	nothing	0.16631605910039576
20	other	0.12309419026919721
20	primary	0.21570211341503903
20	third	0.2481920449155424
20	thirds	0.26306102689308936
20	two	0.16008134533762802
20	understand	0.2034842492611282
20	water	0.2550936771703766
20	what	0.0866974392954239
20	who	0.08182294787718256
20	with	0.07091364642730502
20	world	0.1566722770352011
21	about	0.03386417630345792
21	all	0.027495772709134336
21	also	0.0558498476027819
21	an	0.036823595808677514
21	anti	0.14138635203118763
21	appears	0.09377484351561047
21	are	0.11931329931597534
21	around	0.0618154978033619
21	asset	0.1140163450575387
21	at	0.061811047414763134
21	attack	0.07952912236692833
21	baggage	0.09713404685880779
21	be	0.11097671545766226
21	because	0.16140424635228873
21	been	0.0421240254262794
21	bigotry	0.18754968703122094
21	bit	0.07458646338312697
21	black	0.06901705659856493
21	brought	0.10654580909537552
21	but	0.09847834399673296
21	by	0.06476055855259723
21	candidate	0.06412157973711448
21	cooked	0.1140163450575387
21	core	0.10124537947777364
21	cry	0.10654580909537552
21	degree	0.10654580909537552
21	doesn	0.05229567303585048
21	don	0.11260517716411571
21	election	0.06983606293037084
21	even	0.046516655245235024
21	experience	0.0810038779358454
21	faith	0.15378509063375911
21	for	0.10941642828033891
21	forced	0.1140163450575387
21	got	0.06983606293037084
21	gwb	0.10654580909537552
21	has	0.03904611928307184
21	have	0.04838548399395205
21	he	0.09033883565855308
21	hillary	0.13646582471216065
21	him	0.0442941317708407
21	his	0.1884035444695025
21	history	0.07159211569927766
21	huck	0.17260861510689457
21	huckabee	0.078163711977757
21	imho	0.09377484351561047
21	in	0.04850412207328437
21	is	0.053545834375361916
21	issues	0.16873827305639957
21	it	0.047960885994252134
21	just	0.03640954223302304
21	large	0.08436308127904273
21	larger	0.09713404685880779
21	less	0.06901705659856493
21	liberal	0.06539274639799193
21	like	0.06796685970117826
21	listed	0.09713404685880779
21	looking	0.06539274639799193
21	may	0.10797438241479641
21	more	0.04367648928714663
21	mormon	0.24301163380753618
21	mostly	0.08630430755344728
21	msm	0.09713404685880779
21	my	0.03936379282006894
21	not	0.08319364278067834
21	numbers	0.08436308127904273
21	off	0.06076237639391714
21	on	0.0446439464062313
21	or	0.027580096008307114
21	other	0.043880078195186224
21	people	0.07392741515348218
21	political	0.0588211501195126
21	population	0.08436308127904273
21	primaries	0.10124537947777364
21	really	0.05470981750054675
21	reason	0.07159211569927766
21	republican	0.057488670228310945
21	republicans	0.11953241799602735
21	result	0.19426809371761558
21	right	0.04493319960463099
21	romney	0.2614783651792524
21	run	0.06076237639391714
21	see	0.0423110788979753
21	she	0.06539274639799193
21	shows	0.09377484351561047
21	simply	0.06823291235608032
21	small	0.09093467755752206
21	so	0.03260093591016207
21	soon	0.09093467755752206
21	support	0.05166027873585949
21	supporters	0.14917292676625393
21	suspect	0.08436308127904273
21	that	0.05417439626515649
21	their	0.038733830303345256
21	there	0.10340494787585548
21	these	0.057488670228310945
21	they	0.05706810702941685
21	think	0.03509293878288072
21	up	0.0442941317708407
21	values	0.09377484351561047
21	very	0.0558498476027819
21	vote	0.17509859518357468
21	was	0.03484054293581212
21	we	0.05115960585532504
21	well	0.05229567303585048
21	who	0.05833577268203323
21	will	0.10053293430054974
21	with	0.0252789863074033
21	wolf	0.1140163450575387
21	woman	0.08847441389800857
21	won	0.06606280601151902
21	you	0.020053301655229692
22	against	0.06753784776206448
22	anti	0.1848408516713579
22	appears	0.12259614659942754
22	are	0.025997289866209715
22	arguments	0.09897058422241557
22	as	0.03899067707227472
22	at	0.04040420621476703
22	basis	0.12698778693792995
22	been	0.055070667173744564
22	belief	0.10799595070170226
22	bigotry	0.12259614659942754
22	black	0.09022915817726888
22	by	0.08466444338937627
22	candidate	0.08382907712695419
22	claim	0.0935956508439361
22	comparable	0.14905878836340639
22	compared	0.13236272031640944
22	cooked	0.14905878836340639
22	do	0.0867147387330467
22	done	0.08011599812718444
22	doubt	0.10799595070170226
22	either	0.0808142306263193
22	for	0.07152255327202535
22	free	0.09129988265470533
22	freedom	0.0830392576940029
22	friedman	0.11566665226941251
22	have	0.0316282793264237
22	in	0.06341165964604371
22	is	0.08750365122947071
22	issue	0.16306661787544682
22	issues	0.07353309013027194
22	it	0.041800974831172545
22	itself	0.10218699955266085
22	lack	0.10397206307250947
22	large	0.11029171889093302
22	level	0.12259614659942754
22	made	0.07877746853020517
22	many	0.06520499360003613
22	market	0.11566665226941251
22	milton	0.11566665226941251
22	mormon	0.42360031420972244
22	most	0.06557844812842172
22	no	0.04396337200987299
22	not	0.05438142919845348
22	numbers	0.11029171889093302
22	on	0.08754761287579563
22	or	0.036056722322312836
22	others	0.09129988265470533
22	percent	0.27858442929284893
22	poll	0.12698778693792995
22	polling	0.13236272031640944
22	polls	0.11282957288244562
22	population	0.11029171889093302
22	problem	0.07813510154024181
22	qualified	0.14905878836340639
22	republicans	0.07813510154024181
22	romney	0.06836852782325989
22	second	0.09022915817726888
22	shows	0.12259614659942754
22	so	0.042620696215349495
22	some	0.05581187441143981
22	supporters	0.09751029867331622
22	that	0.017706167180521603
22	they	0.03730387464931118
22	this	0.06995278345853204
22	thought	0.09022915817726888
22	tiny	0.14905878836340639
22	underlying	0.11566665226941251
22	up	0.11581549312142292
22	ve	0.06020351474994223
22	vote	0.2289144107279249
22	way	0.050638509862570694
22	well	0.06836852782325989
22	what	0.04040420621476703
22	who	0.038132513324465815
22	with	0.03304837624934491
22	without	0.08920401050543368
22	won	0.08636693111846677
22	would	0.13235185564361032
22	you	0.02621659943498417
23	administration	0.09876608328985895
23	all	0.02986374230877509
23	an	0.07998977790120508
23	another	0.07175221572395356
23	anyone	0.07032222477320525
23	are	0.021598117781443132
23	as	0.032392808639633085
23	assurance	0.12383557224618615
23	at	0.03356714523641552
23	attention	0.12383557224618615
23	away	0.07986612338687091
23	basis	0.10549934986319748
23	be	0.07232049961485643
23	because	0.04382614440042188
23	believe	0.06109007322072206
23	can	0.06499352796565422
23	candidacy	0.10185084781652853
23	candidate	0.13928761733359915
23	care	0.14992177997492467
23	casting	0.10996475547944586
23	catholic	0.12383557224618615
23	cause	0.09162853309645719
23	country	0.12218014644144412
23	critical	0.12383557224618615
23	determining	0.12383557224618615
23	did	0.061979613380260166
23	didn	0.07175221572395356
23	divert	0.12383557224618615
23	do	0.07204116852878974
23	during	0.08798003104978824
23	elected	0.08222312194596529
23	etc	0.2395983701606127
23	explain	0.09876608328985895
23	fact	0.0677365224840831
23	factor	0.10549934986319748
23	faith	0.08351462543353987
23	fan	0.10185084781652853
23	finger	0.10549934986319748
23	for	0.01980658416766427
23	freaking	0.12383557224618615
23	from	0.040147067315623994
23	get	0.09953498258859189
23	governor	0.20370169563305707
23	has	0.04240881886690804
23	have	0.026276250548883714
23	having	0.08100994090108334
23	he	0.03270630891908655
23	health	0.09609393871270558
23	help	0.05902521647142572
23	here	0.047659084237141956
23	him	0.09621759322703977
23	his	0.286480723646624
23	honestly	0.10996475547944586
23	house	0.07878416483555578
23	immigration	0.07175221572395356
23	in	0.08780226072283497
23	iran	0.08351462543353987
23	iraq	0.060238397516307676
23	is	0.029078633585062536
23	issue	0.0677365224840831
23	issues	0.06109007322072206
23	it	0.017363778732879743
23	jew	0.1157216645832688
23	job	0.07986612338687091
23	left	0.06388689956297663
23	lt	0.1157216645832688
23	massachusetts	0.09373694015361118
23	matter	0.07678135886020133
23	may	0.05863663419274271
23	mormon	0.1759600620995765
23	muslim	0.08798003104978824
23	no	0.03652404122218889
23	not	0.06776878584244428
23	on	0.04848873771347204
23	once	0.07032222477320525
23	only	0.09576535432347429
23	or	0.029955327633681597
23	ourselves	0.12383557224618615
23	over	0.0571536329896381
23	position	0.072507450959483
23	protestant	0.12383557224618615
23	raise	0.1157216645832688
23	regarding	0.08972124691374073
23	regardless	0.1157216645832688
23	religion	0.08100994090108334
23	religious	0.17275653545244654
23	romney	0.05679944040589816
23	said	0.054796634430543716
23	security	0.0677365224840831
23	should	0.09621759322703977
23	simply	0.07410921428304797
23	social	0.06713912413434307
23	someone	0.0633927668385869
23	spoken	0.1157216645832688
23	terrorism	0.0677365224840831
23	that	0.05883996157920803
23	there	0.037436769517070624
23	this	0.05811561374483519
23	time	0.05326830736760278
23	up	0.04810879661351988
23	vote	0.0633927668385869
23	waste	0.10996475547944586
23	way	0.04206963517801587
23	we	0.16669660118782992
23	what	0.10070143570924656
23	whether	0.06964380866679958
23	white	0.07585043014700045
23	who	0.03167986041324768
23	why	0.04515439970468544
23	will	0.036396984550516584
23	words	0.06544701592340879
23	worked	0.09162853309645719
23	yet	0.06898763976508931
24	asked	0.2500508986190666
24	care	0.18403418630755997
24	combined	0.28410471625003736
24	controversy	0.30402492257055225
24	cuts	0.26997110493958143
24	debates	0.25900822430600134
24	education	0.28410471625003736
24	gets	0.20842377002939433
24	have	0.06451001835472064
24	health	0.2359172873086106
24	media	0.41006840070903133
24	more	0.11646348834438738
24	on	0.05952160781223413
24	questions	0.26997110493958143
24	religion	0.19888502603221422
24	tax	0.21206464088554527
24	than	0.10990318799263289
24	wants	0.21206464088554527
24	what	0.08240967071341658
25	about	0.10698657599714487
25	absurd	0.07671852840186257
25	ads	0.08415213764401909
25	after	0.047592698499545165
25	against	0.04080238278557622
25	all	0.021716743899110012
25	always	0.12347071189316568
25	an	0.029084056232241362
25	approach	0.1436442703360583
25	as	0.047111733159650594
25	assume	0.06987896679872589
25	back	0.043210973119213965
25	because	0.06374024689797253
25	been	0.06654089571217649
25	believes	0.06663174918041624
25	best	0.047592698499545165
25	bigoted	0.09005252524161853
25	bigotry	0.14813071684514556
25	blogs	0.07996574602017222
25	but	0.038890141382988595
25	by	0.05114926136928889
25	came	0.06663174918041624
25	campaign	0.05064458236137049
25	candidate	0.05064458236137049
25	candidates	0.05515800227273344
25	church	0.07671852840186257
25	clear	0.06073136158281682
25	coming	0.05807819160352702
25	completely	0.05729139748625196
25	convincing	0.09005252524161853
25	could	0.043210973119213965
25	did	0.04507122305128712
25	do	0.026193964422748215
25	doing	0.049257614675133995
25	drop	0.08415213764401909
25	everyone	0.05979218757727957
25	everything	0.05654496995896993
25	except	0.06987896679872589
25	fair	0.0628137860039046
25	faith	0.06073136158281682
25	find	0.04182400543297747
25	for	0.02880647116747604
25	fred	0.054511133717783905
25	from	0.17516831685308576
25	get	0.036190637186881834
25	gets	0.06173535594658284
25	go	0.04031726631867966
25	going	0.04292280238846124
25	has	0.061678904731626204
25	he	0.047567684407206726
25	his	0.05952204461698266
25	huck	0.4771547957748134
25	huge	0.13975793359745178
25	if	0.06555075229635843
25	in	0.06384930562839773
25	incapable	0.09005252524161853
25	inevitable	0.08415213764401909
25	is	0.07401036052037492
25	isn	0.0460988602250651
25	it	0.050507365348107854
25	judgment	0.09005252524161853
25	just	0.057514055889450605
25	know	0.03873641076461436
25	lds	0.09005252524161853
25	make	0.036739839963412534
25	mccain	0.04574818912753708
25	mitt	0.3392698197538196
25	most	0.039618629134386935
25	mostly	0.1363299416499467
25	move	0.06073136158281682
25	my	0.03109035765658162
25	not	0.03285405093747073
25	noted	0.09005252524161853
25	november	0.07671852840186257
25	office	0.05807819160352702
25	on	0.01763036742058234
25	or	0.02178334422753995
25	original	0.07671852840186257
25	out	0.028974228191216273
25	over	0.041561797503690205
25	people	0.08758415842654288
25	political	0.04645819073752361
25	rather	0.049257614675133995
25	read	0.049257614675133995
25	really	0.043210973119213965
25	religion	0.176729907622521
25	rise	0.08415213764401909
25	romney	0.12391269200161863
25	rudy	0.04008064083904218
25	second	0.054511133717783905
25	see	0.03341818665154715
25	small	0.07182213516802916
25	so	0.025748909969607412
25	soon	0.07182213516802916
25	specific	0.06987896679872589
25	start	0.047592698499545165
25	static	0.09005252524161853
25	support	0.2856166794990336
25	sure	0.04882318998606068
25	that	0.03209106456176619
25	then	0.07621632600179135
25	there	0.05444761260033642
25	they	0.06761040023907719
25	think	0.02771714664202866
